country_id,date,value
145,1997-01-01,4.6
907,1997-01-01,2.1
736,1997-01-01,8.9
201,1997-01-01,4.9
768,1997-01-01,2.3
286,1997-01-01,4.5
377,1997-01-01,4.7
4,1997-01-01,11.4
587,1997-01-01,3.8
360,1997-01-01,3.6
473,1997-01-01,5.7
259,1997-01-01,5.5
694,1997-01-01,5.0
263,1997-01-01,22.9
713,1997-01-01,7.1
108,1997-01-01,3.4
5,1997-01-01,-1.5
574,1997-01-01,-14.1
467,1997-01-01,6.3
312,1997-01-01,0.4
549,1997-01-01,7.6
366,1997-01-01,4.0
239,1997-01-01,5.3
443,1997-01-01,4.3
560,1997-01-01,4.1
689,1997-01-01,5.7
367,1997-01-01,7.4
441,1997-01-01,9.2
181,1997-01-01,3.4
640,1997-01-01,4.4
135,1997-01-01,-7.8
366,1997-01-01,-1.0
169,1997-01-01,5.5
815,1997-01-01,6.6
966,1997-01-01,2.6
172,1997-01-01,-0.5
79,1997-01-01,5.7
604,1997-01-01,3.3
175,1997-01-01,-1.2
683,1997-01-01,2.2
848,1997-01-01,8.9
852,1997-01-01,4.3
646,1997-01-01,5.9
531,1997-01-01,3.1
217,1997-01-01,148.0
641,1997-01-01,7.9
426,1997-01-01,13.0
625,1997-01-01,3.1
19,1997-01-01,2.8
208,1997-01-01,-2.4
68,1997-01-01,6.3
52,1997-01-01,2.4
157,1997-01-01,5.7
469,1997-01-01,1.4
183,1997-01-01,10.5
708,1997-01-01,1.8
858,1997-01-01,5.8
195,1997-01-01,4.5
145,1997-01-01,4.9
294,1997-01-01,4.1
932,1997-01-01,5.2
72,1997-01-01,6.0
517,1997-01-01,6.2
500,1997-01-01,2.7
84,1997-01-01,4.6
767,1997-01-01,5.1
837,1997-01-01,3.1
997,1997-01-01,5.8
346,1997-01-01,4.0
312,1997-01-01,4.7
472,1997-01-01,1.4
902,1997-01-01,
824,1997-01-01,10.7
665,1997-01-01,3.8
91,1997-01-01,1.8
831,1997-01-01,-1.6
894,1997-01-01,1.0
480,1997-01-01,3.7
485,1997-01-01,1.7
567,1997-01-01,0.4
484,1997-01-01,2.0
24,1997-01-01,6.2
499,1997-01-01,
392,1997-01-01,2.5
743,1997-01-01,9.9
140,1997-01-01,6.9
751,1997-01-01,8.8
41,1997-01-01,10.2
646,1997-01-01,3.3
360,1997-01-01,
822,1997-01-01,-2.6
218,1997-01-01,8.3
235,1997-01-01,5.9
723,1997-01-01,
742,1997-01-01,3.7
715,1997-01-01,6.6
186,1997-01-01,7.3
892,1997-01-01,10.4
125,1997-01-01,4.8
338,1997-01-01,4.8
841,1997-01-01,
529,1997-01-01,-4.0
526,1997-01-01,5.7
92,1997-01-01,7.2
909,1997-01-01,-6.1
18,1997-01-01,1.6
871,1997-01-01,3.9
273,1997-01-01,
515,1997-01-01,-2.0
859,1997-01-01,11.3
359,1997-01-01,
135,1997-01-01,4.2
101,1997-01-01,
768,1997-01-01,5.3
790,1997-01-01,4.3
774,1997-01-01,2.5
211,1997-01-01,4.0
859,1997-01-01,1.5
555,1997-01-01,2.9
680,1997-01-01,1.4
16,1997-01-01,5.3
427,1997-01-01,6.2
282,1997-01-01,1.7
356,1997-01-01,
900,1997-01-01,6.5
205,1997-01-01,-6.3
644,1997-01-01,4.2
61,1997-01-01,6.5
256,1997-01-01,5.2
616,1997-01-01,7.1
775,1997-01-01,4.4
913,1997-01-01,4.9
587,1997-01-01,27.7
465,1997-01-01,-6.1
982,1997-01-01,1.4
883,1997-01-01,14.9
948,1997-01-01,7.3
351,1997-01-01,-0.7
43,1997-01-01,3.7
524,1997-01-01,0.8
298,1997-01-01,
257,1997-01-01,1.1
24,1997-01-01,2.7
738,1997-01-01,
763,1997-01-01,12.2
340,1997-01-01,-17.6
39,1997-01-01,8.3
334,1997-01-01,4.4
135,1997-01-01,5.0
558,1997-01-01,-0.9
983,1997-01-01,
467,1997-01-01,2.6
71,1997-01-01,
839,1997-01-01,3.9
492,1997-01-01,10.3
162,1997-01-01,6.1
340,1997-01-01,7.0
43,1997-01-01,3.1
389,1997-01-01,2.2
643,1997-01-01,-1.1
568,1997-01-01,1.0
720,1997-01-01,6.1
372,1997-01-01,1.7
269,1997-01-01,3.5
663,1997-01-01,-2.8
956,1997-01-01,
203,1997-01-01,3.8
607,1997-01-01,-0.6
98,1997-01-01,7.5
850,1997-01-01,5.7
531,1997-01-01,-11.3
765,1997-01-01,
939,1997-01-01,7.5
170,1997-01-01,4.6
809,1997-01-01,-3.0
313,1997-01-01,8.6
721,1997-01-01,4.5
476,1997-01-01,4.4
879,1997-01-01,5.5
758,1997-01-01,5.2
655,1997-01-01,4.9
372,1997-01-01,6.4
39,1997-01-01,8.2
916,1997-01-01,14.7
698,1997-01-01,5.2
902,1997-01-01,3.8
515,1997-01-01,
507,1998-01-01,
101,1998-01-01,8.8
581,1998-01-01,5.1
283,1998-01-01,
383,1998-01-01,4.7
492,1998-01-01,4.7
214,1998-01-01,3.9
944,1998-01-01,6.3
686,1998-01-01,2.0
145,1998-01-01,4.6
907,1998-01-01,3.6
736,1998-01-01,6.0
201,1998-01-01,4.7
768,1998-01-01,4.8
286,1998-01-01,5.2
377,1998-01-01,3.7
4,1998-01-01,8.4
587,1998-01-01,2.0
360,1998-01-01,3.9
473,1998-01-01,4.0
259,1998-01-01,6.0
694,1998-01-01,5.0
263,1998-01-01,13.8
713,1998-01-01,-1.6
108,1998-01-01,0.3
5,1998-01-01,-0.6
574,1998-01-01,3.8
467,1998-01-01,7.3
312,1998-01-01,4.8
549,1998-01-01,8.4
366,1998-01-01,4.7
239,1998-01-01,4.9
443,1998-01-01,3.9
560,1998-01-01,3.3
689,1998-01-01,7.0
367,1998-01-01,4.2
441,1998-01-01,7.9
181,1998-01-01,0.6
640,1998-01-01,0.0
135,1998-01-01,-3.9
366,1998-01-01,8.9
169,1998-01-01,7.2
815,1998-01-01,1.9
966,1998-01-01,6.1
172,1998-01-01,-0.4
79,1998-01-01,4.9
604,1998-01-01,2.2
175,1998-01-01,0.1
683,1998-01-01,3.8
848,1998-01-01,6.7
852,1998-01-01,3.3
646,1998-01-01,7.5
531,1998-01-01,2.7
217,1998-01-01,24.8
641,1998-01-01,2.0
426,1998-01-01,4.3
625,1998-01-01,2.6
19,1998-01-01,-4.2
208,1998-01-01,1.3
68,1998-01-01,5.5
52,1998-01-01,3.6
157,1998-01-01,3.5
469,1998-01-01,6.5
183,1998-01-01,3.1
708,1998-01-01,2.0
858,1998-01-01,5.0
195,1998-01-01,3.9
145,1998-01-01,11.8
294,1998-01-01,4.6
932,1998-01-01,3.6
72,1998-01-01,-22.4
517,1998-01-01,-1.7
500,1998-01-01,2.2
84,1998-01-01,3.6
767,1998-01-01,-5.9
837,1998-01-01,3.9
997,1998-01-01,7.4
346,1998-01-01,6.2
312,1998-01-01,-13.1
472,1998-01-01,2.1
902,1998-01-01,
824,1998-01-01,8.8
665,1998-01-01,4.1
91,1998-01-01,1.8
831,1998-01-01,-1.2
894,1998-01-01,-1.3
480,1998-01-01,3.2
485,1998-01-01,-1.9
567,1998-01-01,3.0
484,1998-01-01,6.9
24,1998-01-01,-5.1
499,1998-01-01,
392,1998-01-01,3.7
743,1998-01-01,2.1
140,1998-01-01,4.3
751,1998-01-01,6.3
41,1998-01-01,3.9
646,1998-01-01,1.3
360,1998-01-01,
822,1998-01-01,-0.7
218,1998-01-01,7.5
235,1998-01-01,6.5
723,1998-01-01,
742,1998-01-01,3.9
715,1998-01-01,1.1
186,1998-01-01,-7.4
892,1998-01-01,9.8
125,1998-01-01,2.9
338,1998-01-01,3.4
841,1998-01-01,-0.7
529,1998-01-01,2.8
526,1998-01-01,6.1
92,1998-01-01,6.2
909,1998-01-01,2.7
18,1998-01-01,-6.5
871,1998-01-01,3.3
273,1998-01-01,
515,1998-01-01,8.0
859,1998-01-01,9.9
359,1998-01-01,
135,1998-01-01,3.3
101,1998-01-01,
768,1998-01-01,2.9
790,1998-01-01,4.7
774,1998-01-01,0.4
211,1998-01-01,3.7
859,1998-01-01,10.0
555,1998-01-01,2.5
680,1998-01-01,3.4
16,1998-01-01,2.7
427,1998-01-01,2.7
282,1998-01-01,3.5
356,1998-01-01,
900,1998-01-01,7.3
205,1998-01-01,4.7
644,1998-01-01,0.1
61,1998-01-01,-0.4
256,1998-01-01,-0.5
616,1998-01-01,5.0
775,1998-01-01,4.8
913,1998-01-01,6.5
587,1998-01-01,10.3
465,1998-01-01,-4.8
982,1998-01-01,-5.3
883,1998-01-01,8.3
948,1998-01-01,1.0
351,1998-01-01,6.3
43,1998-01-01,4.5
524,1998-01-01,1.1
298,1998-01-01,7.5
257,1998-01-01,2.9
24,1998-01-01,6.0
738,1998-01-01,3.3
763,1998-01-01,2.5
340,1998-01-01,-0.8
39,1998-01-01,-2.2
334,1998-01-01,4.1
135,1998-01-01,3.3
558,1998-01-01,1.3
983,1998-01-01,
467,1998-01-01,0.5
71,1998-01-01,
839,1998-01-01,4.5
492,1998-01-01,-1.6
162,1998-01-01,8.2
340,1998-01-01,2.2
43,1998-01-01,4.3
389,1998-01-01,2.9
643,1998-01-01,5.6
568,1998-01-01,2.5
720,1998-01-01,4.2
372,1998-01-01,5.3
269,1998-01-01,3.7
663,1998-01-01,-7.6
956,1998-01-01,
203,1998-01-01,-2.3
607,1998-01-01,2.3
98,1998-01-01,8.1
850,1998-01-01,5.0
531,1998-01-01,6.7
765,1998-01-01,
939,1998-01-01,3.1
170,1998-01-01,6.1
809,1998-01-01,-1.9
313,1998-01-01,0.9
721,1998-01-01,3.2
476,1998-01-01,4.5
879,1998-01-01,4.5
758,1998-01-01,4.3
655,1998-01-01,1.2
372,1998-01-01,0.3
39,1998-01-01,5.8
916,1998-01-01,14.3
698,1998-01-01,6.0
902,1998-01-01,-0.4
515,1998-01-01,
507,1999-01-01,
101,1999-01-01,12.9
581,1999-01-01,3.2
283,1999-01-01,
383,1999-01-01,2.2
492,1999-01-01,3.7
214,1999-01-01,-3.4
944,1999-01-01,3.2
686,1999-01-01,1.4
145,1999-01-01,4.4
907,1999-01-01,3.6
736,1999-01-01,11.4
201,1999-01-01,7.1
768,1999-01-01,6.0
286,1999-01-01,4.7
377,1999-01-01,0.3
4,1999-01-01,3.4
587,1999-01-01,3.5
360,1999-01-01,9.0
473,1999-01-01,4.4
259,1999-01-01,7.1
694,1999-01-01,0.4
263,1999-01-01,10.7
713,1999-01-01,8.0
108,1999-01-01,0.5
5,1999-01-01,3.1
574,1999-01-01,-8.4
467,1999-01-01,7.3
312,1999-01-01,1.2
549,1999-01-01,11.9
366,1999-01-01,12.7
239,1999-01-01,4.1
443,1999-01-01,5.2
560,1999-01-01,2.9
689,1999-01-01,-0.7
367,1999-01-01,-0.3
441,1999-01-01,7.7
181,1999-01-01,-4.2
640,1999-01-01,2.7
135,1999-01-01,-3.8
366,1999-01-01,-3.7
169,1999-01-01,4.2
815,1999-01-01,-0.9
966,1999-01-01,5.0
172,1999-01-01,1.4
79,1999-01-01,1.6
604,1999-01-01,2.9
175,1999-01-01,2.9
683,1999-01-01,0.4
848,1999-01-01,5.9
852,1999-01-01,-4.7
646,1999-01-01,6.1
531,1999-01-01,2.2
217,1999-01-01,26.4
641,1999-01-01,0.2
426,1999-01-01,-0.4
625,1999-01-01,3.0
19,1999-01-01,6.3
208,1999-01-01,8.7
68,1999-01-01,4.4
52,1999-01-01,3.3
157,1999-01-01,-8.9
469,1999-01-01,6.4
183,1999-01-01,2.9
708,1999-01-01,1.9
858,1999-01-01,4.5
195,1999-01-01,3.1
145,1999-01-01,7.0
294,1999-01-01,3.7
932,1999-01-01,3.8
72,1999-01-01,16.8
517,1999-01-01,3.0
500,1999-01-01,2.7
84,1999-01-01,-0.7
767,1999-01-01,2.5
837,1999-01-01,3.1
997,1999-01-01,4.0
346,1999-01-01,8.5
312,1999-01-01,0.8
472,1999-01-01,2.0
902,1999-01-01,24.8
824,1999-01-01,10.5
665,1999-01-01,3.3
91,1999-01-01,1.6
831,1999-01-01,1.0
894,1999-01-01,-0.3
480,1999-01-01,3.2
485,1999-01-01,2.7
567,1999-01-01,2.2
484,1999-01-01,-1.8
24,1999-01-01,11.5
499,1999-01-01,
392,1999-01-01,-1.8
743,1999-01-01,3.7
140,1999-01-01,4.0
751,1999-01-01,2.8
41,1999-01-01,-0.8
646,1999-01-01,1.4
360,1999-01-01,
822,1999-01-01,-0.2
218,1999-01-01,-1.1
235,1999-01-01,8.4
723,1999-01-01,
742,1999-01-01,4.7
715,1999-01-01,3.5
186,1999-01-01,6.1
892,1999-01-01,7.2
125,1999-01-01,6.2
338,1999-01-01,3.8
841,1999-01-01,-1.4
529,1999-01-01,3.7
526,1999-01-01,2.6
92,1999-01-01,2.8
909,1999-01-01,1.5
18,1999-01-01,-3.4
871,1999-01-01,3.1
273,1999-01-01,
515,1999-01-01,0.5
859,1999-01-01,11.7
359,1999-01-01,8.4
135,1999-01-01,3.4
101,1999-01-01,
768,1999-01-01,4.5
790,1999-01-01,5.0
774,1999-01-01,4.5
211,1999-01-01,7.0
859,1999-01-01,-0.2
555,1999-01-01,0.5
680,1999-01-01,4.3
16,1999-01-01,2.1
427,1999-01-01,0.3
282,1999-01-01,4.2
356,1999-01-01,
900,1999-01-01,3.9
205,1999-01-01,1.9
644,1999-01-01,-1.4
61,1999-01-01,1.5
256,1999-01-01,3.3
616,1999-01-01,4.5
775,1999-01-01,3.9
913,1999-01-01,4.4
587,1999-01-01,3.8
465,1999-01-01,-1.2
982,1999-01-01,6.3
883,1999-01-01,3.3
948,1999-01-01,3.9
351,1999-01-01,2.7
43,1999-01-01,2.1
524,1999-01-01,-0.6
298,1999-01-01,9.0
257,1999-01-01,-3.8
24,1999-01-01,6.0
738,1999-01-01,-9.4
763,1999-01-01,1.9
340,1999-01-01,-8.1
39,1999-01-01,5.7
334,1999-01-01,-0.1
135,1999-01-01,5.3
558,1999-01-01,-0.5
983,1999-01-01,
467,1999-01-01,2.4
71,1999-01-01,
839,1999-01-01,4.7
492,1999-01-01,2.9
162,1999-01-01,4.2
340,1999-01-01,-0.9
43,1999-01-01,4.2
389,1999-01-01,1.6
643,1999-01-01,-3.1
568,1999-01-01,2.5
720,1999-01-01,6.7
372,1999-01-01,3.7
269,1999-01-01,4.8
663,1999-01-01,4.6
956,1999-01-01,
203,1999-01-01,2.5
607,1999-01-01,2.3
98,1999-01-01,8.0
850,1999-01-01,6.0
531,1999-01-01,16.5
765,1999-01-01,
939,1999-01-01,-3.3
170,1999-01-01,8.0
809,1999-01-01,-0.2
313,1999-01-01,3.8
721,1999-01-01,3.0
476,1999-01-01,4.8
879,1999-01-01,-1.9
758,1999-01-01,4.3
655,1999-01-01,0.3
372,1999-01-01,-6.0
39,1999-01-01,4.8
916,1999-01-01,8.3
698,1999-01-01,3.8
902,1999-01-01,4.7
515,1999-01-01,-1.1
507,2000-01-01,
101,2000-01-01,6.9
581,2000-01-01,3.8
283,2000-01-01,
383,2000-01-01,3.1
492,2000-01-01,6.2
214,2000-01-01,-0.8
944,2000-01-01,5.9
686,2000-01-01,7.7
145,2000-01-01,3.1
907,2000-01-01,3.4
736,2000-01-01,6.2
201,2000-01-01,4.1
768,2000-01-01,7.0
286,2000-01-01,5.3
377,2000-01-01,4.5
4,2000-01-01,5.8
587,2000-01-01,3.7
360,2000-01-01,13.0
473,2000-01-01,5.9
259,2000-01-01,6.9
694,2000-01-01,2.5
263,2000-01-01,4.4
713,2000-01-01,4.3
108,2000-01-01,4.4
5,2000-01-01,2.9
574,2000-01-01,4.6
467,2000-01-01,1.9
312,2000-01-01,1.8
549,2000-01-01,7.3
366,2000-01-01,9.6
239,2000-01-01,3.4
443,2000-01-01,5.2
560,2000-01-01,-3.6
689,2000-01-01,-0.9
367,2000-01-01,5.0
441,2000-01-01,8.5
181,2000-01-01,2.9
640,2000-01-01,-1.0
135,2000-01-01,-8.1
366,2000-01-01,11.8
169,2000-01-01,3.9
815,2000-01-01,3.7
966,2000-01-01,6.0
172,2000-01-01,4.0
79,2000-01-01,-2.1
604,2000-01-01,3.7
175,2000-01-01,0.7
683,2000-01-01,2.3
848,2000-01-01,4.7
852,2000-01-01,1.1
646,2000-01-01,5.4
531,2000-01-01,1.1
217,2000-01-01,110.5
641,2000-01-01,-12.4
426,2000-01-01,10.1
625,2000-01-01,1.8
19,2000-01-01,9.8
208,2000-01-01,-1.7
68,2000-01-01,5.8
52,2000-01-01,4.1
157,2000-01-01,-1.9
469,2000-01-01,5.5
183,2000-01-01,1.8
708,2000-01-01,2.9
858,2000-01-01,3.6
195,2000-01-01,3.9
145,2000-01-01,5.1
294,2000-01-01,2.5
932,2000-01-01,2.5
72,2000-01-01,1.1
517,2000-01-01,-1.3
500,2000-01-01,0.9
84,2000-01-01,7.3
767,2000-01-01,7.7
837,2000-01-01,4.5
997,2000-01-01,5.0
346,2000-01-01,4.0
312,2000-01-01,5.0
472,2000-01-01,5.8
902,2000-01-01,-4.3
824,2000-01-01,9.4
665,2000-01-01,8.7
91,2000-01-01,3.8
831,2000-01-01,0.8
894,2000-01-01,2.8
480,2000-01-01,4.2
485,2000-01-01,9.8
567,2000-01-01,0.3
484,2000-01-01,6.0
24,2000-01-01,9.1
499,2000-01-01,
392,2000-01-01,4.7
743,2000-01-01,5.4
140,2000-01-01,6.4
751,2000-01-01,5.7
41,2000-01-01,1.1
646,2000-01-01,4.0
360,2000-01-01,
822,2000-01-01,4.0
218,2000-01-01,3.7
235,2000-01-01,8.4
723,2000-01-01,
742,2000-01-01,4.5
715,2000-01-01,0.8
186,2000-01-01,8.7
892,2000-01-01,4.8
125,2000-01-01,-0.1
338,2000-01-01,-1.0
841,2000-01-01,2.5
529,2000-01-01,-3.9
526,2000-01-01,8.2
92,2000-01-01,5.0
909,2000-01-01,4.9
18,2000-01-01,2.1
871,2000-01-01,1.1
273,2000-01-01,
515,2000-01-01,1.6
859,2000-01-01,1.2
359,2000-01-01,12.4
135,2000-01-01,3.5
101,2000-01-01,
768,2000-01-01,6.1
790,2000-01-01,4.2
774,2000-01-01,4.2
211,2000-01-01,4.1
859,2000-01-01,-1.2
555,2000-01-01,5.5
680,2000-01-01,4.5
16,2000-01-01,3.3
427,2000-01-01,6.2
282,2000-01-01,3.9
356,2000-01-01,
900,2000-01-01,2.7
205,2000-01-01,-2.5
644,2000-01-01,-2.3
61,2000-01-01,2.7
256,2000-01-01,4.4
616,2000-01-01,4.3
775,2000-01-01,3.8
913,2000-01-01,3.3
587,2000-01-01,6.9
465,2000-01-01,2.9
982,2000-01-01,10.1
883,2000-01-01,8.4
948,2000-01-01,9.7
351,2000-01-01,0.0
43,2000-01-01,1.8
524,2000-01-01,5.1
298,2000-01-01,2.2
257,2000-01-01,5.6
24,2000-01-01,3.9
738,2000-01-01,6.1
763,2000-01-01,4.3
340,2000-01-01,3.8
39,2000-01-01,9.0
334,2000-01-01,1.2
135,2000-01-01,3.7
558,2000-01-01,-14.3
983,2000-01-01,
467,2000-01-01,4.2
71,2000-01-01,
839,2000-01-01,5.1
492,2000-01-01,8.4
162,2000-01-01,8.4
340,2000-01-01,-0.1
43,2000-01-01,4.8
389,2000-01-01,4.1
643,2000-01-01,2.3
568,2000-01-01,0.4
720,2000-01-01,6.3
372,2000-01-01,8.3
269,2000-01-01,4.9
663,2000-01-01,4.5
956,2000-01-01,
203,2000-01-01,-1.0
607,2000-01-01,3.8
98,2000-01-01,6.9
850,2000-01-01,4.3
531,2000-01-01,18.6
765,2000-01-01,
939,2000-01-01,6.9
170,2000-01-01,3.9
809,2000-01-01,5.9
313,2000-01-01,12.3
721,2000-01-01,4.1
476,2000-01-01,4.1
879,2000-01-01,-1.9
758,2000-01-01,3.8
655,2000-01-01,5.9
372,2000-01-01,3.7
39,2000-01-01,6.8
916,2000-01-01,-8.6
698,2000-01-01,6.2
902,2000-01-01,3.9
515,2000-01-01,-4.2
507,2001-01-01,
101,2001-01-01,8.3
581,2001-01-01,3.0
283,2001-01-01,8.1
383,2001-01-01,4.2
492,2001-01-01,-4.5
214,2001-01-01,-4.4
944,2001-01-01,9.5
686,2001-01-01,4.2
145,2001-01-01,2.7
907,2001-01-01,1.3
736,2001-01-01,6.5
201,2001-01-01,2.6
768,2001-01-01,2.5
286,2001-01-01,5.1
377,2001-01-01,-2.4
4,2001-01-01,4.7
587,2001-01-01,1.1
360,2001-01-01,5.0
473,2001-01-01,5.3
259,2001-01-01,7.0
694,2001-01-01,1.7
263,2001-01-01,2.4
713,2001-01-01,2.3
108,2001-01-01,1.4
5,2001-01-01,2.7
574,2001-01-01,3.8
467,2001-01-01,6.6
312,2001-01-01,1.7
549,2001-01-01,6.1
366,2001-01-01,8.6
239,2001-01-01,3.4
443,2001-01-01,1.8
560,2001-01-01,2.6
689,2001-01-01,11.7
367,2001-01-01,3.2
441,2001-01-01,8.3
181,2001-01-01,1.7
640,2001-01-01,5.4
135,2001-01-01,-2.1
366,2001-01-01,-4.8
169,2001-01-01,3.5
815,2001-01-01,3.1
966,2001-01-01,4.0
172,2001-01-01,3.0
79,2001-01-01,0.1
604,2001-01-01,0.8
175,2001-01-01,1.8
683,2001-01-01,-0.1
848,2001-01-01,2.5
852,2001-01-01,4.0
646,2001-01-01,3.5
531,2001-01-01,0.9
217,2001-01-01,60.0
641,2001-01-01,8.8
426,2001-01-01,6.0
625,2001-01-01,1.1
19,2001-01-01,7.4
208,2001-01-01,1.9
68,2001-01-01,2.6
52,2001-01-01,1.9
157,2001-01-01,2.1
469,2001-01-01,5.8
183,2001-01-01,4.8
708,2001-01-01,1.7
858,2001-01-01,3.8
195,2001-01-01,4.1
145,2001-01-01,-2.0
294,2001-01-01,3.1
932,2001-01-01,3.7
72,2001-01-01,4.8
517,2001-01-01,2.3
500,2001-01-01,-0.3
84,2001-01-01,2.7
767,2001-01-01,0.6
837,2001-01-01,4.1
997,2001-01-01,4.0
346,2001-01-01,4.9
312,2001-01-01,3.6
472,2001-01-01,2.4
902,2001-01-01,-6.6
824,2001-01-01,5.3
665,2001-01-01,0.3
91,2001-01-01,2.0
831,2001-01-01,1.3
894,2001-01-01,0.4
480,2001-01-01,5.0
485,2001-01-01,13.5
567,2001-01-01,4.0
484,2001-01-01,-1.4
24,2001-01-01,4.9
499,2001-01-01,4.6
392,2001-01-01,0.2
743,2001-01-01,5.3
140,2001-01-01,4.8
751,2001-01-01,6.3
41,2001-01-01,3.9
646,2001-01-01,3.3
360,2001-01-01,2.8
822,2001-01-01,2.6
218,2001-01-01,6.5
235,2001-01-01,3.1
723,2001-01-01,
742,2001-01-01,6.0
715,2001-01-01,-4.1
186,2001-01-01,0.5
892,2001-01-01,3.5
125,2001-01-01,15.4
338,2001-01-01,-1.2
841,2001-01-01,6.9
529,2001-01-01,-0.8
526,2001-01-01,3.2
92,2001-01-01,-0.5
909,2001-01-01,2.1
18,2001-01-01,6.1
871,2001-01-01,4.6
273,2001-01-01,1.1
515,2001-01-01,7.6
859,2001-01-01,12.1
359,2001-01-01,12.5
135,2001-01-01,2.4
101,2001-01-01,
768,2001-01-01,5.6
790,2001-01-01,2.3
774,2001-01-01,2.5
211,2001-01-01,3.0
859,2001-01-01,7.3
555,2001-01-01,6.7
680,2001-01-01,-3.1
16,2001-01-01,2.1
427,2001-01-01,4.6
282,2001-01-01,3.6
356,2001-01-01,6.5
900,2001-01-01,0.6
205,2001-01-01,-0.1
644,2001-01-01,-0.8
61,2001-01-01,0.6
256,2001-01-01,3.0
616,2001-01-01,1.2
775,2001-01-01,1.9
913,2001-01-01,9.5
587,2001-01-01,4.5
465,2001-01-01,5.1
982,2001-01-01,5.1
883,2001-01-01,8.5
948,2001-01-01,5.3
351,2001-01-01,-3.4
43,2001-01-01,1.6
524,2001-01-01,7.4
298,2001-01-01,5.5
257,2001-01-01,-1.2
24,2001-01-01,4.3
738,2001-01-01,6.9
763,2001-01-01,-2.3
340,2001-01-01,18.2
39,2001-01-01,-1.1
334,2001-01-01,3.3
135,2001-01-01,3.2
558,2001-01-01,-8.0
983,2001-01-01,
467,2001-01-01,2.7
71,2001-01-01,
839,2001-01-01,3.9
492,2001-01-01,-1.9
162,2001-01-01,10.9
340,2001-01-01,4.9
43,2001-01-01,1.4
389,2001-01-01,1.6
643,2001-01-01,3.7
568,2001-01-01,2.4
720,2001-01-01,-1.4
372,2001-01-01,10.2
269,2001-01-01,6.0
663,2001-01-01,3.4
956,2001-01-01,16.3
203,2001-01-01,0.8
607,2001-01-01,1.5
98,2001-01-01,3.7
850,2001-01-01,3.8
531,2001-01-01,20.4
765,2001-01-01,0.7
939,2001-01-01,-5.8
170,2001-01-01,8.8
809,2001-01-01,8.8
313,2001-01-01,1.4
721,2001-01-01,2.2
476,2001-01-01,1.0
879,2001-01-01,-3.8
758,2001-01-01,4.2
655,2001-01-01,-3.4
372,2001-01-01,3.4
39,2001-01-01,6.9
916,2001-01-01,-9.3
698,2001-01-01,3.8
902,2001-01-01,5.3
515,2001-01-01,-0.5
507,2002-01-01,
101,2002-01-01,4.5
581,2002-01-01,5.6
283,2002-01-01,4.5
383,2002-01-01,13.7
492,2002-01-01,1.0
214,2002-01-01,-10.9
944,2002-01-01,14.8
686,2002-01-01,-0.9
145,2002-01-01,4.2
907,2002-01-01,1.7
736,2002-01-01,9.4
201,2002-01-01,2.7
768,2002-01-01,3.3
286,2002-01-01,3.8
377,2002-01-01,0.8
4,2002-01-01,5.0
587,2002-01-01,1.7
360,2002-01-01,5.1
473,2002-01-01,4.6
259,2002-01-01,9.5
694,2002-01-01,2.5
263,2002-01-01,5.1
713,2002-01-01,7.4
108,2002-01-01,3.1
5,2002-01-01,3.9
574,2002-01-01,5.9
467,2002-01-01,4.4
312,2002-01-01,2.4
549,2002-01-01,5.3
366,2002-01-01,6.6
239,2002-01-01,4.8
443,2002-01-01,3.0
560,2002-01-01,2.1
689,2002-01-01,8.5
367,2002-01-01,3.2
441,2002-01-01,9.1
181,2002-01-01,2.5
640,2002-01-01,4.6
135,2002-01-01,2.9
366,2002-01-01,1.0
169,2002-01-01,3.4
815,2002-01-01,5.8
966,2002-01-01,3.7
172,2002-01-01,1.6
79,2002-01-01,-1.7
604,2002-01-01,0.5
175,2002-01-01,3.2
683,2002-01-01,-2.8
848,2002-01-01,4.5
852,2002-01-01,4.1
646,2002-01-01,3.2
531,2002-01-01,1.6
217,2002-01-01,19.6
641,2002-01-01,3.0
426,2002-01-01,6.8
625,2002-01-01,4.4
19,2002-01-01,1.6
208,2002-01-01,3.2
68,2002-01-01,1.7
52,2002-01-01,1.2
157,2002-01-01,0.2
469,2002-01-01,-3.2
183,2002-01-01,5.5
708,2002-01-01,-0.2
858,2002-01-01,4.6
195,2002-01-01,3.9
145,2002-01-01,3.4
294,2002-01-01,3.8
932,2002-01-01,5.2
72,2002-01-01,3.7
517,2002-01-01,1.1
500,2002-01-01,1.1
84,2002-01-01,3.8
767,2002-01-01,1.7
837,2002-01-01,4.7
997,2002-01-01,0.6
346,2002-01-01,3.9
312,2002-01-01,4.5
472,2002-01-01,8.1
902,2002-01-01,-7.8
824,2002-01-01,5.9
665,2002-01-01,-0.1
91,2002-01-01,0.3
831,2002-01-01,0.7
894,2002-01-01,0.0
480,2002-01-01,6.6
485,2002-01-01,9.8
567,2002-01-01,0.5
484,2002-01-01,4.0
24,2002-01-01,7.7
499,2002-01-01,-0.4
392,2002-01-01,3.0
743,2002-01-01,0.0
140,2002-01-01,6.8
751,2002-01-01,7.1
41,2002-01-01,3.4
646,2002-01-01,2.4
360,2002-01-01,4.4
822,2002-01-01,-3.7
218,2002-01-01,6.8
235,2002-01-01,3.2
723,2002-01-01,8.9
742,2002-01-01,-12.4
715,2002-01-01,1.8
186,2002-01-01,5.4
892,2002-01-01,6.1
