country_id,date,population,country_id_hash
2491,1995-01-01,57420354,11799999
6137,1995-01-01,137183,15305068
1540,1995-01-01,231446,33477232
9323,1995-01-01,1121964,26015852
1968,1995-01-01,1242155,18307709
6192,1995-01-01,4877676,55512115
2447,1995-01-01,81123262,53674746
1680,1995-01-01,17438874,1084582
5059,1995-01-01,27412,43518251
7791,1995-01-01,10727927,77023562
9550,1995-01-01,55788,58937713
1866,1995-01-01,104060,82422330
1376,1995-01-01,413935,82529388
8106,1995-01-01,150094,86045229
8657,1995-01-01,10363090,20945365
9599,1995-01-01,7468347,95923490
5294,1995-01-01,1117222,9208023
2843,1995-01-01,751689,78027550
6415,1995-01-01,7627316,34054767
1086,1995-01-01,5812832,54768852
7703,1995-01-01,6243859,29510498
9064,1995-01-01,10327169,36662877
7843,1995-01-01,267681,67436522
7159,1995-01-01,964279129,21648065
3993,1995-01-01,198140162,92838403
7987,1995-01-01,60794809,96306083
3959,1995-01-01,20948858,77675519
7100,1995-01-01,3579482,66414785
3808,1995-01-01,71454,93294090
9089,1995-01-01,5478734,80718860
5288,1995-01-01,56885126,73216586
6674,1995-01-01,2509372,93222457
6552,1995-01-01,125433969,81642360
4363,1995-01-01,4458195,37592621
4450,1995-01-01,16434324,85666628
3754,1995-01-01,26878347,11037852
5939,1995-01-01,81481,54204960
5927,1995-01-01,1655222,59370545
8847,1995-01-01,4596456,49652934
1313,1995-01-01,4927432,28197956
3111,1995-01-01,2570151,18661921
1899,1995-01-01,3959640,49003518
1612,1995-01-01,1934079,34734422
9882,1995-01-01,2142422,41788389
9669,1995-01-01,4733063,64334328
3125,1995-01-01,30890,97262456
9898,1995-01-01,3747267,96392049
7830,1995-01-01,407635,57651871
3497,1995-01-01,13869138,55401267
3592,1995-01-01,10112816,82269717
6262,1995-01-01,20136888,8133617
2701,1995-01-01,258208,6732282
4228,1995-01-01,9921094,67756812
3964,1995-01-01,381849,24357467
8099,1995-01-01,50702,75853003
6596,1995-01-01,409942,50645867
2777,1995-01-01,2380341,42580177
2792,1995-01-01,1160207,48015318
6400,1995-01-01,124941,17842756
9800,1995-01-01,89969572,72918587
8489,1995-01-01,468846,3947657
1367,1995-01-01,4461231,15268947
2641,1995-01-01,31482,8933254
9877,1995-01-01,2330334,16660052
1357,1995-01-01,632066,74713465
6446,1995-01-01,8342,76081666
3324,1995-01-01,26599048,54325268
9850,1995-01-01,15594830,70930221
7797,1995-01-01,42880186,57551901
2703,1995-01-01,1605370,46013951
9288,1995-01-01,10316,30637242
3315,1995-01-01,22305571,86309608
7531,1995-01-01,15446668,69807021
5635,1995-01-01,199701,81836261
1811,1995-01-01,3673893,67448392
6130,1995-01-01,4721929,85492671
1507,1995-01-01,9813918,78601846
4777,1995-01-01,108187610,80293540
7875,1995-01-01,2339,15474886
4718,1995-01-01,22385536,80650558
6127,1995-01-01,1983964,88702694
1019,1995-01-01,48717,35230153
4283,1995-01-01,4359333,69617708
2939,1995-01-01,2172672,64469579
5946,1995-01-01,133117476,30970202
7978,1995-01-01,17209,98058056
2232,1995-01-01,2716067,73261353
6499,1995-01-01,4616439,95471311
8530,1995-01-01,4603917,81581462
2693,1995-01-01,24449055,30489639
1477,1995-01-01,69250468,40403060
7322,1995-01-01,38401978,42556134
4885,1995-01-01,10051248,49672094
7373,1995-01-01,3704947,34938530
3352,1995-01-01,515133,69253153
6771,1995-01-01,22533134,56605532
6070,1995-01-01,148557451,90064085
7426,1995-01-01,5686897,59404664
9065,1995-01-01,6144,40139165
9260,1995-01-01,152348,33207339
7092,1995-01-01,29435,50826289
3283,1995-01-01,174902,7157750
6251,1995-01-01,24886,58059125
7391,1995-01-01,18888857,54707069
5951,1995-01-01,8632681,51153058
1245,1995-01-01,7982462,18329013
3813,1995-01-01,74735,31415778
2946,1995-01-01,4324149,7402128
7069,1995-01-01,3543875,40195874
9088,1995-01-01,31596,90251611
3625,1995-01-01,5349997,68676821
5516,1995-01-01,1991106,57208980
9888,1995-01-01,375189,70675589
6544,1995-01-01,7210930,52370962
6951,1995-01-01,43986084,42463016
7514,1995-01-01,45393418,90076779
1955,1995-01-01,5302042,84805501
7526,1995-01-01,39814573,12701244
7632,1995-01-01,18177572,65636910
4452,1995-01-01,23290602,47917195
9954,1995-01-01,434490,41352220
9171,1995-01-01,8758496,22103137
9995,1995-01-01,7038297,3737103
9598,1995-01-01,14313450,16185412
1623,1995-01-01,21455813,65066037
8108,1995-01-01,5916173,51328176
5605,1995-01-01,30560071,16834609
3514,1995-01-01,59424834,83708293
8258,1995-01-01,819226,41526550
3763,1995-01-01,4279566,91215077
4810,1995-01-01,1632,28417856
7376,1995-01-01,99977,41565817
4402,1995-01-01,1307822,16821368
2097,1995-01-01,9294102,54062275
3095,1995-01-01,59305490,24159972
6898,1995-01-01,4226623,16217600
6928,1995-01-01,9585,6838638
3793,1995-01-01,20680831,71743650
8670,1995-01-01,51061265,5644571
3348,1995-01-01,2433988,55092066
8898,1995-01-01,57930364,3662305
8163,1995-01-01,265660556,23866298
8338,1995-01-01,3208300,81805174
7220,1995-01-01,23026206,30060703
9145,1995-01-01,170612,64742281
4005,1995-01-01,22107286,97660441
6369,1995-01-01,73759110,2524380
7483,1995-01-01,208381,66644440
7872,1995-01-01,16103339,36875289
9480,1995-01-01,8684135,34664177
2658,1995-01-01,10994041,15422656
2050,2000-01-01,19542982,82099438
5181,2000-01-01,3182021,26100560
4586,2000-01-01,30774621,88531968
9350,2000-01-01,58230,10425951
9230,2000-01-01,66097,64265922
9448,2000-01-01,16394062,82060110
5604,2000-01-01,11047,91506655
8745,2000-01-01,75055,4535054
5231,2000-01-01,37070774,40732059
1972,2000-01-01,3168523,93738957
8217,2000-01-01,89101,60617172
7859,2000-01-01,19017963,59491633
5484,2000-01-01,8010428,52291310
2557,2000-01-01,8190337,98711688
3976,2000-01-01,325014,56453427
5160,2000-01-01,711442,80217975
3421,2000-01-01,129193327,42680327
8963,2000-01-01,264657,68313405
4288,2000-01-01,10256483,79052619
2934,2000-01-01,10264343,80959
1945,2000-01-01,240406,47222930
5854,2000-01-01,6998023,12930379
5017,2000-01-01,61371,85701576
5833,2000-01-01,587207,21650059
8863,2000-01-01,8592656,8178979
2086,2000-01-01,4179350,33289842
6025,2000-01-01,1726985,33681694
5643,2000-01-01,175873720,50976533
8750,2000-01-01,20104,9951496
1038,2000-01-01,333926,27446300
4114,2000-01-01,8097691,77504937
3270,2000-01-01,11882888,68944829
5785,2000-01-01,6307659,81655156
1475,2000-01-01,12118841,52106740
2910,2000-01-01,15091594,10540412
4227,2000-01-01,30683313,72666860
5564,2000-01-01,458251,35433607
1710,2000-01-01,39658,667325
1420,2000-01-01,3759170,26243078
9053,2000-01-01,8259137,97319789
8151,2000-01-01,15351799,39935936
4783,2000-01-01,1264099069,31599265
8433,2000-01-01,39215135,30776375
2225,2000-01-01,536758,90211785
1998,2000-01-01,15897,55168376
5481,2000-01-01,3979193,82479466
9225,2000-01-01,4548434,7094523
5830,2000-01-01,11105791,3314720
5520,2000-01-01,948237,88666182
9936,2000-01-01,5340655,11777277
8382,2000-01-01,742033,25239866
1484,2000-01-01,68346,17232522
4632,2000-01-01,8540791,18394308
8990,2000-01-01,12626507,78290769
5730,2000-01-01,71371371,60387048
8331,2000-01-01,5958482,19450374
5493,2000-01-01,684977,76654775
1933,2000-01-01,2392880,62208073
4556,2000-01-01,1396877,76324049
2855,2000-01-01,1030496,37223699
1077,2000-01-01,67031867,17010357
1812,2000-01-01,3080,12728354
8902,2000-01-01,45660,99789118
2666,2000-01-01,832509,52107209
8325,2000-01-01,5176209,98648627
2491,2000-01-01,58665453,11799999
6137,2000-01-01,164351,15305068
1540,2000-01-01,250927,33477232
9323,2000-01-01,1272935,26015852
1968,2000-01-01,1437539,18307709
6192,2000-01-01,4265172,55512115
2447,2000-01-01,81551677,53674746
1680,2000-01-01,19665502,1084582
5059,2000-01-01,27741,43518251
7791,2000-01-01,11038109,77023562
9550,2000-01-01,56184,58937713
1866,2000-01-01,107432,82422330
1376,2000-01-01,424067,82529388
8106,2000-01-01,160188,86045229
8657,2000-01-01,11735894,20945365
9599,2000-01-01,8336967,95923490
5294,2000-01-01,1230849,9208023
2843,2000-01-01,759051,78027550
6415,2000-01-01,8360225,34054767
1086,2000-01-01,6656725,54768852
7703,2000-01-01,6731195,29510498
9064,2000-01-01,10202055,36662877
7843,2000-01-01,281462,67436522
7159,2000-01-01,1059633675,21648065
3993,2000-01-01,214072421,92838403
7987,2000-01-01,65544383,96306083
3959,2000-01-01,24628858,77675519
7100,2000-01-01,3768950,66414785
3808,2000-01-01,75562,93294090
9089,2000-01-01,6116958,80718860
5288,2000-01-01,56966397,73216586
6674,2000-01-01,2612205,93222457
6552,2000-01-01,126803861,81642360
4363,2000-01-01,5056174,37592621
4450,2000-01-01,15236253,85666628
3754,2000-01-01,30851606,11037852
5939,2000-01-01,88826,54204960
5927,2000-01-01,1934901,59370545
8847,2000-01-01,4935182,49652934
1313,2000-01-01,5430853,28197956
3111,2000-01-01,2392530,18661921
1899,2000-01-01,4320642,49003518
1612,2000-01-01,1998630,34734422
9882,2000-01-01,2895224,41788389
9669,2000-01-01,5154790,64334328
3125,2000-01-01,33026,97262456
9898,2000-01-01,3599637,96392049
7830,2000-01-01,435628,57651871
3497,2000-01-01,16216431,55401267
3592,2000-01-01,11229387,82269717
6262,2000-01-01,22945150,8133617
2701,2000-01-01,282507,6732282
4228,2000-01-01,11239101,67756812
3964,2000-01-01,399212,24357467
8099,2000-01-01,54224,75853003
6596,2000-01-01,432543,50645867
2777,2000-01-01,2695003,42580177
2792,2000-01-01,1215930,48015318
6400,2000-01-01,159215,17842756
9800,2000-01-01,97873442,72918587
8489,2000-01-01,111709,3947657
1367,2000-01-01,4251573,15268947
2641,2000-01-01,32465,8933254
9877,2000-01-01,2450979,16660052
1357,2000-01-01,633324,74713465
6446,2000-01-01,5138,76081666
3324,2000-01-01,28554415,54325268
9850,2000-01-01,17768505,70930221
7797,2000-01-01,45538332,57551901
2703,2000-01-01,1819141,46013951
9288,2000-01-01,10377,30637242
3315,2000-01-01,24559500,86309608
7531,2000-01-01,15899135,69807021
5635,2000-01-01,221537,81836261
1811,2000-01-01,3855266,67448392
6130,2000-01-01,5123222,85492671
1507,2000-01-01,11622665,78601846
4777,2000-01-01,122851984,80293540
7875,2000-01-01,2074,15474886
4718,2000-01-01,23367059,80650558
6127,2000-01-01,2037936,88702694
1019,2000-01-01,80338,35230153
4283,2000-01-01,4491202,69617708
2939,2000-01-01,2344253,64469579
5946,2000-01-01,154369924,30970202
7978,2000-01-01,19726,98058056
2232,2000-01-01,3001731,73261353
6499,2000-01-01,5508297,95471311
8530,2000-01-01,5123819,81581462
2693,2000-01-01,26654439,30489639
1477,2000-01-01,77958223,40403060
7322,2000-01-01,38504431,42556134
4885,2000-01-01,10300626,49672094
7373,2000-01-01,3827108,34938530
3352,2000-01-01,645937,69253153
6771,2000-01-01,21919876,56605532
6070,2000-01-01,146844839,90064085
7426,2000-01-01,8109989,59404664
9065,2000-01-01,7082,40139165
9260,2000-01-01,159500,33207339
7092,2000-01-01,29610,50826289
3283,2000-01-01,184008,7157750
6251,2000-01-01,26823,58059125
7391,2000-01-01,21547390,54707069
5951,2000-01-01,9704287,51153058
1245,2000-01-01,7935022,18329013
3813,2000-01-01,80060,31415778
2946,2000-01-01,4584067,7402128
7069,2000-01-01,4053602,40195874
9088,2000-01-01,30489,90251611
3625,2000-01-01,5376690,68676821
5516,2000-01-01,1984339,57208980
9888,2000-01-01,429978,70675589
6544,2000-01-01,8721465,52370962
6951,2000-01-01,46813266,42463016
7514,2000-01-01,46788591,90076779
1955,2000-01-01,6114440,84805501
7526,2000-01-01,40741651,12701244
7632,2000-01-01,18776371,65636910
4452,2000-01-01,26298773,47917195
9954,2000-01-01,478998,41352220
9171,2000-01-01,8871043,22103137
9995,2000-01-01,7182059,3737103
9598,2000-01-01,16307654,16185412
1623,2000-01-01,22194731,65066037
8108,2000-01-01,6272998,51328176
5605,2000-01-01,34463704,16834609
3514,2000-01-01,63066603,83708293
8258,2000-01-01,878360,41526550
3763,2000-01-01,5008035,91215077
4810,2000-01-01,1666,28417856
7376,2000-01-01,102603,41565817
4402,2000-01-01,1332203,16821368
2097,2000-01-01,9893316,54062275
3095,2000-01-01,64113547,24159972
6898,2000-01-01,4569132,16217600
6928,2000-01-01,9638,6838638
3793,2000-01-01,24020697,71743650
8670,2000-01-01,48879755,5644571
3348,2000-01-01,3275333,55092066
8898,2000-01-01,58850043,3662305
8163,2000-01-01,282398554,23866298
8338,2000-01-01,3292224,81805174
7220,2000-01-01,24925554,30060703
9145,2000-01-01,192074,64742281
4005,2000-01-01,24427729,97660441
6369,2000-01-01,79001142,2524380
7483,2000-01-01,270375,66644440
7872,2000-01-01,18628700,36875289
9480,2000-01-01,9891136,34664177
2658,2000-01-01,11834676,15422656
2050,2005-01-01,24411191,82099438
5181,2005-01-01,3032634,26100560
4586,2005-01-01,32956690,88531968
9350,2005-01-01,57254,10425951
9230,2005-01-01,79826,64265922
9448,2005-01-01,19450959,82060110
5604,2005-01-01,12128,91506655
8745,2005-01-01,79869,4535054
5231,2005-01-01,39070501,40732059
1972,2005-01-01,3047246,93738957
8217,2005-01-01,94483,60617172
7859,2005-01-01,20171731,59491633
5484,2005-01-01,8227034,52291310
2557,2005-01-01,8656237,98711688
3976,2005-01-01,347804,56453427
5160,2005-01-01,901921,80217975
3421,2005-01-01,140912590,42680327
8963,2005-01-01,269477,68313405
4288,2005-01-01,9935163,79052619
2934,2005-01-01,10516978,80959
1945,2005-01-01,280375,47222930
5854,2005-01-01,8149419,12930379
5017,2005-01-01,62959,85701576
5833,2005-01-01,663323,21650059
8863,2005-01-01,9377388,8178979
2086,2005-01-01,4094297,33289842
6025,2005-01-01,1892807,33681694
5643,2005-01-01,140490722,50976533
8750,2005-01-01,23497,9951496
1038,2005-01-01,366717,27446300
4114,2005-01-01,7815221,77504937
3270,2005-01-01,13876127,68944829
5785,2005-01-01,7388874,81655156
1475,2005-01-01,13246583,52106740
2910,2005-01-01,17275171,10540412
4227,2005-01-01,32215916,72666860
5564,2005-01-01,492827,35433607
1710,2005-01-01,46727,667325
1420,2005-01-01,4208834,26243078
9053,2005-01-01,10005012,97319789
8151,2005-01-01,16175311,39935936
4783,2005-01-01,1304887562,31599265
8433,2005-01-01,42220940,30776375
2225,2005-01-01,592683,90211785
1998,2005-01-01,15146,55168376
5481,2005-01-01,4315887,82479466
9225,2005-01-01,4429681,7094523
5830,2005-01-01,11246114,3314720
5520,2005-01-01,1037062,88666182
9936,2005-01-01,5436313,11777277
8382,2005-01-01,830861,25239866
1484,2005-01-01,68674,17232522
4632,2005-01-01,9164768,18394308
8990,2005-01-01,13770012,78290769
5730,2005-01-01,79075310,60387048
8331,2005-01-01,6037817,19450374
5493,2005-01-01,864726,76654775
1933,2005-01-01,2831732,62208073
4556,2005-01-01,1354662,76324049
2855,2005-01-01,1071886,37223699
1077,2005-01-01,77469940,17010357
1812,2005-01-01,3204,12728354
8902,2005-01-01,48291,99789118
2666,2005-01-01,874923,52107209
8325,2005-01-01,5246071,98648627
2491,2005-01-01,60510079,11799999
6137,2005-01-01,201259,15305068
1540,2005-01-01,271060,33477232
9323,2005-01-01,1458353,26015852
1968,2005-01-01,1660368,18307709
6192,2005-01-01,3961182,55512115
2447,2005-01-01,81212168,53674746
1680,2005-01-01,22496951,1084582
5059,2005-01-01,29155,43518251
7791,2005-01-01,11113448,77023562
9550,2005-01-01,56887,58937713
1866,2005-01-01,110254,82422330
1376,2005-01-01,403233,82529388
8106,2005-01-01,164430,86045229
8657,2005-01-01,13132814,20945365
9599,2005-01-01,9140114,95923490
5294,2005-01-01,1379713,9208023
2843,2005-01-01,759709,78027550
6415,2005-01-01,9111900,34054767
1086,2005-01-01,7564613,54768852
7703,2005-01-01,6936874,29510498
9064,2005-01-01,10073525,36662877
7843,2005-01-01,297029,67436522
7159,2005-01-01,1154638713,21648065
3993,2005-01-01,228805144,92838403
7987,2005-01-01,70182594,96306083
3959,2005-01-01,28698684,77675519
7100,2005-01-01,4121216,66414785
3808,2005-01-01,79415,93294090
9089,2005-01-01,6714124,80718860
5288,2005-01-01,58199876,73216586
6674,2005-01-01,2676863,93222457
6552,2005-01-01,127798373,81642360
4363,2005-01-01,5678534,37592621
4450,2005-01-01,15656248,85666628
3754,2005-01-01,35843010,11037852
5939,2005-01-01,98164,54204960
5927,2005-01-01,2235403,59370545
8847,2005-01-01,5193114,49652934
1313,2005-01-01,5852970,28197956
3111,2005-01-01,2233157,18661921
1899,2005-01-01,4643044,49003518
1612,2005-01-01,1977424,34734422
9882,2005-01-01,3266318,41788389
9669,2005-01-01,5837986,64334328
3125,2005-01-01,34603,97262456
9898,2005-01-01,3373533,96392049
7830,2005-01-01,464860,57651871
3497,2005-01-01,18792171,55401267
3592,2005-01-01,12755648,82269717
6262,2005-01-01,25923536,8133617
2701,2005-01-01,307018,6732282
4228,2005-01-01,13180551,67756812
3964,2005-01-01,410208,24357467
8099,2005-01-01,54337,75853003
6596,2005-01-01,400370,50645867
2777,2005-01-01,3012360,42580177
2792,2005-01-01,1258048,48015318
6400,2005-01-01,187142,17842756
9800,2005-01-01,105442402,72918587
8489,2005-01-01,527045,3947657
1367,2005-01-01,4001382,15268947
2641,2005-01-01,32141,8933254
9877,2005-01-01,2559255,16660052
1357,2005-01-01,632875,74713465
6446,2005-01-01,4693,76081666
3324,2005-01-01,30431902,54325268
9850,2005-01-01,20211114,70930221
7797,2005-01-01,47724471,57551901
2703,2005-01-01,1962865,46013951
9288,2005-01-01,10318,30637242
3315,2005-01-01,26285110,86309608
7531,2005-01-01,16261831,69807021
5635,2005-01-01,242141,81836261
1811,2005-01-01,4132781,67448392
6130,2005-01-01,5454678,85492671
1507,2005-01-01,13855221,78601846
4777,2005-01-01,140490722,80293540
7875,2005-01-01,1856,15474886
4718,2005-01-01,24100982,80650558
6127,2005-01-01,2078662,88702694
1019,2005-01-01,69025,35230153
4283,2005-01-01,4623689,69617708
2939,2005-01-01,2515192,64469579
5946,2005-01-01,174372098,30970202
7978,2005-01-01,19831,98058056
2232,2005-01-01,3305868,73261353
6499,2005-01-01,6498818,95471311
8530,2005-01-01,5476878,81581462
2693,2005-01-01,28147267,30489639
1477,2005-01-01,86261250,40403060
7322,2005-01-01,38575911,42556134
4885,2005-01-01,10523315,49672094
7373,2005-01-01,3805559,34938530
3352,2005-01-01,848710,69253153
6771,2005-01-01,21092264,56605532
6070,2005-01-01,143800049,90064085
7426,2005-01-01,9026299,59404664
9065,2005-01-01,8044,40139165
9260,2005-01-01,165386,33207339
7092,2005-01-01,33452,50826289
3283,2005-01-01,188626,7157750
6251,2005-01-01,29508,58059125
7391,2005-01-01,24397644,54707069
5951,2005-01-01,10974057,51153058
1245,2005-01-01,7830944,18329013
3813,2005-01-01,85883,31415778
2946,2005-01-01,5683334,7402128
7069,2005-01-01,4344637,40195874
9088,2005-01-01,31494,90251611
3625,2005-01-01,5376242,68676821
5516,2005-01-01,2004778,57208980
9888,2005-01-01,482486,70675589
6544,2005-01-01,10467292,52370962
6951,2005-01-01,49017147,42463016
7514,2005-01-01,47889573,90076779
1955,2005-01-01,7662654,84805501
7526,2005-01-01,43685374,12701244
7632,2005-01-01,19673866,65636910
4452,2005-01-01,29540577,47917195
9954,2005-01-01,516220,41352220
9171,2005-01-01,9051738,22103137
9995,2005-01-01,7428435,3737103
9598,2005-01-01,18583557,16185412
1623,2005-01-01,22796306,65066037
8108,2005-01-01,6929145,51328176
5605,2005-01-01,39439505,16834609
3514,2005-01-01,65821360,83708293
8258,2005-01-01,969313,41526550
3763,2005-01-01,5711597,91215077
4810,2005-01-01,1429,28417856
7376,2005-01-01,105633,41565817
4402,2005-01-01,1369075,16821368
2097,2005-01-01,10388344,54062275
3095,2005-01-01,68704715,24159972
6898,2005-01-01,4885775,16217600
6928,2005-01-01,9912,6838638
3793,2005-01-01,27946588,71743650
8670,2005-01-01,46912610,5644571
3348,2005-01-01,4280993,55092066
8898,2005-01-01,60383741,3662305
8163,2005-01-01,296842670,23866298
8338,2005-01-01,3317665,81805174
7220,2005-01-01,26573423,30060703
9145,2005-01-01,217632,64742281
4005,2005-01-01,26668785,97660441
6369,2005-01-01,83142095,2524380
7483,2005-01-01,339187,66644440
7872,2005-01-01,21320671,36875289
9480,2005-01-01,11564870,34664177
2658,2005-01-01,12224753,15422656
2050,2010-01-01,28189672,82099438
5181,2010-01-01,2913399,26100560
4586,2010-01-01,35856344,88531968
9350,2010-01-01,54849,10425951
9230,2010-01-01,71519,64265922
9448,2010-01-01,23364185,82060110
5604,2010-01-01,13172,91506655
8745,2010-01-01,85695,4535054
5231,2010-01-01,41100123,40732059
1972,2010-01-01,2946293,93738957
8217,2010-01-01,100341,60617172
7859,2010-01-01,22019168,59491633
5484,2010-01-01,8362829,52291310
2557,2010-01-01,9237202,98711688
3976,2010-01-01,373272,56453427
5160,2010-01-01,1213645,80217975
3421,2010-01-01,148391139,42680327
8963,2010-01-01,274711,68313405
4288,2010-01-01,9731427,79052619
2934,2010-01-01,10877947,80959
1945,2010-01-01,322106,47222930
5854,2010-01-01,9445710,12930379
5017,2010-01-01,63447,85701576
5833,2010-01-01,705516,21650059
8863,2010-01-01,10223270,8178979
2086,2010-01-01,3811088,33289842
6025,2010-01-01,2091664,33681694
5643,2010-01-01,196353492,50976533
8750,2010-01-01,27556,9951496
1038,2010-01-01,396053,27446300
4114,2010-01-01,7592273,77504937
3270,2010-01-01,16116845,68944829
5785,2010-01-01,9126605,81655156
1475,2010-01-01,14363532,52106740
2910,2010-01-01,19878036,10540412
4227,2010-01-01,33963412,72666860
5564,2010-01-01,521212,35433607
1710,2010-01-01,54074,667325
1420,2010-01-01,4660067,26243078
9053,2010-01-01,11894727,97319789
8151,2010-01-01,17004162,39935936
4783,2010-01-01,1348191368,31599265
8433,2010-01-01,44816108,30776375
2225,2010-01-01,656024,90211785
1998,2010-01-01,17212,55168376
5481,2010-01-01,4622252,82479466
9225,2010-01-01,4368682,7094523
5830,2010-01-01,11290417,3314720
5520,2010-01-01,1129686,88666182
9936,2010-01-01,5550849,11777277
8382,2010-01-01,919199,25239866
1484,2010-01-01,68755,17232522
4632,2010-01-01,9775755,18394308
8990,2010-01-01,14989585,78290769
5730,2010-01-01,87252413,60387048
8331,2010-01-01,6114034,19450374
5493,2010-01-01,1094524,76654775
1933,2010-01-01,3147727,62208073
4556,2010-01-01,1331535,76324049
2855,2010-01-01,1099920,37223699
1077,2010-01-01,89237791,17010357
1812,2010-01-01,3187,12728354
8902,2010-01-01,48410,99789118
2666,2010-01-01,905169,52107209
8325,2010-01-01,5363271,98648627
2491,2010-01-01,62444567,11799999
6137,2010-01-01,228453,15305068
1540,2010-01-01,283788,33477232
9323,2010-01-01,1711105,26015852
1968,2010-01-01,1937275,18307709
6192,2010-01-01,3836831,55512115
2447,2010-01-01,81325090,53674746
1680,2010-01-01,25574719,1084582
5059,2010-01-01,31262,43518251
7791,2010-01-01,11033783,77023562
9550,2010-01-01,56351,58937713
1866,2010-01-01,114039,82422330
1376,2010-01-01,403072,82529388
8106,2010-01-01,164905,86045229
8657,2010-01-01,14543121,20945365
9599,2010-01-01,10270728,95923490
5294,2010-01-01,1567220,9208023
2843,2010-01-01,747932,78027550
6415,2010-01-01,9842880,34054767
1086,2010-01-01,8450933,54768852
7703,2010-01-01,7132438,29510498
9064,2010-01-01,9986825,36662877
7843,2010-01-01,318333,67436522
7159,2010-01-01,1240613620,21648065
3993,2010-01-01,244016173,92838403
7987,2010-01-01,75373855,96306083
3959,2010-01-01,31264875,77675519
7100,2010-01-01,4524585,66414785
3808,2010-01-01,83828,93294090
9089,2010-01-01,7328445,80718860
5288,2010-01-01,59822450,73216586
6674,2010-01-01,2733896,93222457
6552,2010-01-01,128105431,81642360
4363,2010-01-01,6931258,37592621
4450,2010-01-01,16627837,85666628
3754,2010-01-01,41517895,11037852
5939,2010-01-01,107995,54204960
5927,2010-01-01,2943356,59370545
8847,2010-01-01,5483774,49652934
1313,2010-01-01,6323418,28197956
3111,2010-01-01,2101530,18661921
1899,2010-01-01,4995800,49003518
1612,2010-01-01,2022747,34734422
9882,2010-01-01,4019956,41788389
9669,2010-01-01,6491988,64334328
3125,2010-01-01,35926,97262456
9898,2010-01-01,3139019,96392049
7830,2010-01-01,507070,57651871
3497,2010-01-01,21731053,55401267
3592,2010-01-01,14718422,82269717
6262,2010-01-01,28717731,8133617
2701,2010-01-01,361575,6732282
4228,2010-01-01,15529181,67756812
3964,2010-01-01,418755,24357467
8099,2010-01-01,53416,75853003
6596,2010-01-01,392181,50645867
2777,2010-01-01,3419461,42580177
2792,2010-01-01,1283330,48015318
6400,2010-01-01,211786,17842756
9800,2010-01-01,112532401,72918587
8489,2010-01-01,107588,3947657
1367,2010-01-01,3678186,15268947
2641,2010-01-01,33178,8933254
9877,2010-01-01,2702520,16660052
1357,2010-01-01,631044,74713465
6446,2010-01-01,4938,76081666
3324,2010-01-01,32464865,54325268
9850,2010-01-01,23073723,70930221
7797,2010-01-01,49390988,57551901
2703,2010-01-01,2099271,46013951
9288,2010-01-01,10241,30637242
3315,2010-01-01,27161567,86309608
7531,2010-01-01,16617116,69807021
5635,2010-01-01,261426,81836261
1811,2010-01-01,4346338,67448392
6130,2010-01-01,5855734,85492671
1507,2010-01-01,16647543,78601846
4777,2010-01-01,160952853,80293540
7875,2010-01-01,1812,15474886
4718,2010-01-01,24686435,80650558
6127,2010-01-01,2093828,88702694
1019,2010-01-01,54087,35230153
4283,2010-01-01,4889741,69617708
2939,2010-01-01,2881914,64469579
5946,2010-01-01,194454498,30970202
7978,2010-01-01,18540,98058056
2232,2010-01-01,3623617,73261353
6499,2010-01-01,7583269,95471311
8530,2010-01-01,5768613,81581462
2693,2010-01-01,29229572,30489639
1477,2010-01-01,94636700,40403060
7322,2010-01-01,38597353,42556134
4885,2010-01-01,10588401,49672094
7373,2010-01-01,3717922,34938530
3352,2010-01-01,1713504,69253153
6771,2010-01-01,20335211,56605532
6070,2010-01-01,143242599,90064085
7426,2010-01-01,10309031,59404664
9065,2010-01-01,8988,40139165
9260,2010-01-01,170935,33207339
7092,2010-01-01,36458,50826289
3283,2010-01-01,194672,7157750
6251,2010-01-01,31608,58059125
7391,2010-01-01,29411929,54707069
5951,2010-01-01,12530121,51153058
1245,2010-01-01,7653748,18329013
3813,2010-01-01,92409,31415778
2946,2010-01-01,6436698,7402128
7069,2010-01-01,5163590,40195874
9088,2010-01-01,33034,90251611
3625,2010-01-01,5396424,68676821
5516,2010-01-01,2057286,57208980
9888,2010-01-01,540394,70675589
6544,2010-01-01,12026649,52370962
6951,2010-01-01,51784921,42463016
7514,2010-01-01,48813042,90076779
1955,2010-01-01,9714419,84805501
7526,2010-01-01,46572772,12701244
7632,2010-01-01,20668557,65636910
4452,2010-01-01,33739933,47917195
9954,2010-01-01,546080,41352220
9171,2010-01-01,9381729,22103137
9995,2010-01-01,7822435,3737103
9598,2010-01-01,22337563,16185412
1623,2010-01-01,23083083,65066037
8108,2010-01-01,7621779,51328176
5605,2010-01-01,45110527,16834609
3514,2010-01-01,68270489,83708293
8258,2010-01-01,1088486,41526550
3763,2010-01-01,6571855,91215077
4810,2010-01-01,1367,28417856
7376,2010-01-01,107383,41565817
4402,2010-01-01,1410296,16821368
2097,2010-01-01,10895063,54062275
3095,2010-01-01,73195345,24159972
6898,2010-01-01,5267970,16217600
6928,2010-01-01,10550,6838638
3793,2010-01-01,32341728,71743650
8670,2010-01-01,45683020,5644571
3348,2010-01-01,8481771,55092066
8898,2010-01-01,62760039,3662305
8163,2010-01-01,311182845,23866298
